769,702,733,714,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,711,674,0,0,0,0,0,0,0,0,0,0,0,20
765,702,730,710,672,0,0,0,0,0,0,0,0,0,0,0,20
826,737,836,832,836,0,0,0,0,0,0,0,0,0,0,0,6
824,733,834,830,836,0,0,0,0,0,0,0,0,0,0,0,6
820,730,834,830,836,0,0,0,0,0,0,0,0,0,0,0,6
819,730,834,830,836,0,0,0,0,0,0,0,0,0,0,0,6
819,730,834,830,834,0,0,0,0,0,0,0,0,0,0,0,6
819,730,834,830,834,0,0,0,0,0,0,0,0,0,0,0,6
819,729,834,830,834,0,0,0,0,0,0,0,0,0,0,0,6
819,729,834,830,834,0,0,0,0,0,0,0,0,0,0,0,6
819,729,832,830,832,0,0,0,0,0,0,0,0,0,0,0,6
819,729,832,828,832,0,0,0,0,0,0,0,0,0,0,0,6
789,804,836,702,702,0,0,0,0,0,0,0,0,0,0,0,18
785,802,832,698,698,0,0,0,0,0,0,0,0,0,0,0,18
781,801,828,695,695,0,0,0,0,0,0,0,0,0,0,0,18
777,801,827,691,691,0,0,0,0,0,0,0,0,0,0,0,18
773,801,827,687,689,0,0,0,0,0,0,0,0,0,0,0,18
769,801,827,682,689,0,0,0,0,0,0,0,0,0,0,0,18
769,801,827,682,689,0,0,0,0,0,0,0,0,0,0,0,18
769,801,827,682,689,0,0,0,0,0,0,0,0,0,0,0,18
769,801,827,682,689,0,0,0,0,0,0,0,0,0,0,0,18
769,800,827,682,689,0,0,0,0,0,0,0,0,0,0,0,18
761,820,718,702,695,0,0,0,0,0,0,0,0,0,0,0,26
757,816,714,702,691,0,0,0,0,0,0,0,0,0,0,0,26
754,812,710,702,687,0,0,0,0,0,0,0,0,0,0,0,26
754,808,708,702,683,0,0,0,0,0,0,0,0,0,0,0,26
754,804,708,702,679,0,0,0,0,0,0,0,0,0,0,0,26
754,800,708,702,675,0,0,0,0,0,0,0,0,0,0,0,26
754,799,708,702,672,0,0,0,0,0,0,0,0,0,0,0,26
754,799,708,702,670,0,0,0,0,0,0,0,0,0,0,0,26
754,799,708,702,670,0,0,0,0,0,0,0,0,0,0,0,26
754,799,708,702,670,0,0,0,0,0,0,0,0,0,0,0,26
824,695,737,706,656,0,0,0,0,0,0,0,0,0,0,0,1
820,698,741,710,660,0,0,0,0,0,0,0,0,0,0,0,1
816,702,745,714,664,0,0,0,0,0,0,0,0,0,0,0,1
812,702,749,718,686,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,722,672,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,726,675,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,726,679,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,726,682,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,726,682,0,0,0,0,0,0,0,0,0,0,0,1
812,702,753,726,683,0,0,0,0,0,0,0,0,0,0,0,1
748,678,735,746,699,0,0,0,0,0,0,0,0,0,0,0,13
748,679,734,747,699,0,0,0,0,0,0,0,0,0,0,0,13
748,680,735,746,699,0,0,0,0,0,0,0,0,0,0,0,13
749,681,736,747,700,0,0,0,0,0,0,0,0,0,0,0,13
742,670,730,743,692,0,0,0,0,0,0,0,0,0,0,0,13
743,671,731,743,694,0,0,0,0,0,0,0,0,0,0,0,13
744,673,732,744,696,0,0,0,0,0,0,0,0,0,0,0,13
745,675,733,745,697,0,0,0,0,0,0,0,0,0,0,0,13
748,678,735,746,699,0,0,0,0,0,0,0,0,0,0,0,13
749,681,736,747,700,0,0,0,0,0,0,0,0,0,0,0,13
804,832,820,718,687,0,0,0,0,0,0,0,0,0,0,0,11
800,828,816,717,683,0,0,0,0,0,0,0,0,0,0,0,11
796,827,815,717,679,0,0,0,0,0,0,0,0,0,0,0,11
792,820,815,717,675,0,0,0,0,0,0,0,0,0,0,0,11
789,816,815,717,672,0,0,0,0,0,0,0,0,0,0,0,11
787,812,815,715,668,0,0,0,0,0,0,0,0,0,0,0,11
787,809,815,715,664,0,0,0,0,0,0,0,0,0,0,0,11
787,809,815,715,664,0,0,0,0,0,0,0,0,0,0,0,11
787,809,815,714,664,0,0,0,0,0,0,0,0,0,0,0,11
787,809,815,714,664,0,0,0,0,0,0,0,0,0,0,0,11
820,726,765,765,789,0,0,0,0,0,0,0,0,0,0,0,3
824,729,769,766,785,0,0,0,0,0,0,0,0,0,0,0,3
824,729,769,767,785,0,0,0,0,0,0,0,0,0,0,0,3
824,729,769,767,781,0,0,0,0,0,0,0,0,0,0,0,3
824,729,769,767,781,0,0,0,0,0,0,0,0,0,0,0,3
824,729,771,767,781,0,0,0,0,0,0,0,0,0,0,0,3
827,729,769,768,781,0,0,0,0,0,0,0,0,0,0,0,3
828,729,769,769,781,0,0,0,0,0,0,0,0,0,0,0,3
828,733,769,765,781,0,0,0,0,0,0,0,0,0,0,0,3
828,733,771,766,781,0,0,0,0,0,0,0,0,0,0,0,3
770,805,831,685,669,0,0,0,0,0,0,0,0,0,0,0,8
770,804,831,686,670,0,0,0,0,0,0,0,0,0,0,0,8
771,804,831,686,670,0,0,0,0,0,0,0,0,0,0,0,8
771,805,831,687,670,0,0,0,0,0,0,0,0,0,0,0,8
772,804,831,688,672,0,0,0,0,0,0,0,0,0,0,0,8
772,804,831,688,672,0,0,0,0,0,0,0,0,0,0,0,8
777,802,829,698,682,0,0,0,0,0,0,0,0,0,0,0,8
777,802,829,698,682,0,0,0,0,0,0,0,0,0,0,0,8
778,802,829,698,682,0,0,0,0,0,0,0,0,0,0,0,8
778,802,829,699,682,0,0,0,0,0,0,0,0,0,0,0,8
741,824,840,836,836,0,0,0,0,0,0,0,0,0,0,0,2
745,820,836,836,836,0,0,0,0,0,0,0,0,0,0,0,2
753,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
757,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
761,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
765,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
765,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
765,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
765,820,832,836,836,0,0,0,0,0,0,0,0,0,0,0,2
765,820,828,836,836,0,0,0,0,0,0,0,0,0,0,0,2
773,687,722,714,691,0,0,0,0,0,0,0,0,0,0,0,19
769,683,718,710,687,0,0,0,0,0,0,0,0,0,0,0,19
765,679,714,706,683,0,0,0,0,0,0,0,0,0,0,0,19
761,675,710,702,679,0,0,0,0,0,0,0,0,0,0,0,19
757,672,706,698,675,0,0,0,0,0,0,0,0,0,0,0,19
753,668,702,695,672,0,0,0,0,0,0,0,0,0,0,0,19
753,664,698,691,668,0,0,0,0,0,0,0,0,0,0,0,19
753,660,694,688,664,0,0,0,0,0,0,0,0,0,0,0,19
753,656,694,688,660,0,0,0,0,0,0,0,0,0,0,0,19
753,653,694,688,656,0,0,0,0,0,0,0,0,0,0,0,19
777,698,753,745,745,0,0,0,0,0,0,0,0,0,0,0,15
773,695,749,743,741,0,0,0,0,0,0,0,0,0,0,0,15
769,691,745,743,737,0,0,0,0,0,0,0,0,0,0,0,15
765,687,741,743,735,0,0,0,0,0,0,0,0,0,0,0,15
761,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
757,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
753,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
753,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
753,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
753,683,740,743,735,0,0,0,0,0,0,0,0,0,0,0,15
